start_time,end_time,duration,min_qdel,max_qdel,communicated_flow_count,round_max_cruise_rate,latest_cruise_rate,cruise_happened,probe_happened,round_ended,cwnd
88680700,89062900,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
89062900,89433200,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
89433200,89815400,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
89815400,90185700,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
90185700,90567900,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
90567900,90938200,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
90938200,91119300,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
91119300,91626000,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
91626000,92121800,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
92121800,92492100,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
92492100,92874300,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
92874300,93244600,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
93244600,93626800,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
93626800,93997100,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
93997100,94379300,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
94379300,94749600,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
94749600,94930700,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
94930700,95437400,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
95437400,95933200,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
95933200,96303500,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
96303500,96685700,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
96685700,97056000,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
97056000,97438200,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
97438200,97808500,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
97808500,98190700,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
98190700,98561000,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
98561000,98742100,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
98742100,99248800,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
99248800,99744600,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
99744600,100114900,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
100114900,100497100,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
100497100,100867400,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
100867400,101249600,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
101249600,101619900,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
101619900,102002100,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
102002100,102372400,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
102372400,102553500,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
102553500,103060200,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
103060200,103556000,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
103556000,103926300,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
103926300,104308500,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
104308500,104678800,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
104678800,105061000,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
105061000,105431300,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
105431300,105813500,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
105813500,106183800,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
106183800,106364900,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
106364900,106871600,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
106871600,107367400,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
107367400,107737700,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
107737700,108119900,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
108119900,108490200,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
108490200,108872400,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
108872400,109242700,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
109242700,109624900,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
109624900,109995200,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
109995200,110176300,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
110176300,110683000,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
110683000,111178800,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
111178800,111549100,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
111549100,111931300,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
111931300,112301600,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
112301600,112683800,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
112683800,113054100,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
113054100,113436300,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
113436300,113806600,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
113806600,113987700,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
113987700,114494400,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
114494400,114990200,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
114990200,115360500,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
